title,rating,text,url
Does it get any better?,10/10,One of the best movies I can remember seeing. Does it get any better? Layers on layers on layers and all the talent involved were perfection.,https://www.imdb.com/review/rw5279843/?ref_=tturv_perm_100
More than just an aMAZEing movie,9/10,"Only a small handful of directors have the ability to make an audience wait on pins and needles for their next NON sequel release. For me, i cannot remember the last time i was this excited for a movie i know virtually nothing about. Now i know i may be speaking on my own here, but director Christopher Nolan very well may be the best director of our generation. Because the guy has not missed so far. ""Memento"", ""The Prestige"", The Batman Series......the guy is a loose cannon who fires nothing but cinematic gold. As time goes on, he only seems to get better and better. Hopefully he can continue the re-occurring trend.Okay, let me get this off my chest, because it feels like an alien ready to burst out of my chest........this is easily one of the 10 best movies i have ever seen in my entire life. And that is not because i built this up in my mind or bought into the hype generated around this film, because everything i thought this movie was going to be, fell short of what it actually was about 20 minutes into it. This movie is cinematic genius at it's best, plain and simple. We have been due for a movie like this for a loooonnngggg time. And i don't mean this year, or the recent string of poor movies that have been released......i mean we are due for a movie that actually changes the way we look at movies. Now i know one would be quick to say ""Well wait a minute, Avatar already did that."". But that is where you would be wrong. James Cameron gave us a feast with ""Avatar"". This movie cooks you an entire Thanksgiving dinner.I could honestly sit here and try as hard as i could to try and describe the movie to you, and it wouldn't make a lick of sense because the movie is beyond in-depth. Case in point.....you remember the first time you saw the first ""Matrix"", and how complex and deep the plot was. Well, in words, this movie makes that idea look like ""Kindergarden Cop"". No disrespect to ""The Matrix"" at all, but this movie is probably the most in-depth, detailed, complex, and entertaining movie ever created by man.And that's all Nolan seems to do. He creates these scripts that almost take a life of their own. You get a glimpse of it in ""Memento"", and you certainly see it in action with ""The Prestige""......how the actual plot outline and story, is the actual trick. In this movie, it deals with mazes, and in turn, the whole movie is like a giant maze that you try and figure out.But that's where Nolan's true genius comes in. Through out the entire picture, he gives you these little clues as to whats going on, like a puzzle, and he shows you how they all get put together, rather than putting it together for you. He leaves it up to the audience to do so. And that's what makes this movie great, because he challenges the audience like no other movie i have ever seen.And speaking of things i have never seen. In order for a movie written this well to work, it must be shot in the same fashion. And Nolan, once again, out does himself. If you are a fan of cinematography, as i am as well, then this movie, literally, is your wet dream. Talking about these elaborate dream sequences is one thing, but seeing them in action is beyond anything you have ever seen on the silver screen. Throughout the entire film, i kept taking a napkin to my face to wipe the clumps of drool that were collecting at the bottom of my jaw.Bottom Line, this is a movie i could write a novel about, and it certainly deserves that attention. To pretty much sum it up, if you want to see the movie that is going to win best picture of the year, go and see this movie. If you want to see one of the best movies in the past 10 years, go and see this movie. If you want to see a movie that will pretty much change your method of thinking, then go and see this movie. God only knows how many movies i have seen in my lifetime, but i can say with complete just, that this is certainly one of the 10 best i have EVER seen.",https://www.imdb.com/review/rw2278766/?ref_=tturv_perm_48
Sweet Dreams,10/10,"I have been reading nothing but good reviews on Inception these past few weeks, now I knew from the minute I saw the trailer, I had to see this movie but I didn't know what to expect. If you have seen the trailer to this movie, you know that it doesn't explain too much. But I saw Inception today and all I can say is: Wow! With an incredible cast and amazing director, you just can't go wrong. Inception is a movie that not only makes you think but can start a whole conversation with what you just saw on the screen. It's a very clever story that is told with skill and passion, while you do have to pay attention, I loved that it made me think. One of my friends saw a premiere and told me how he would have to see it again to understand it, but I didn't get that when I saw it today. But I would love to see the movie again, I have no problem with that. Between the performances, the story, the sounds, the editing and the incredible effects, I would love to watch this movie over and over again, it's my favorite film of the year so far.Dom Cobb is a skilled thief, the absolute best in the dangerous art of extraction, stealing valuable secrets from deep within the subconscious during the dream state, when the mind is at its most vulnerable. Cobbs rare ability has made him a coveted player in this treacherous new world of corporate espionage, but it has also made him an international fugitive and cost him everything he has ever loved. Now Cobb is being offered a chance at redemption. One last job could give him his life back but only if he can accomplish the impossible inception. He gathers a group of thieves that will pull this incredible mission off, teaching new comer, Ariadne their amazing world and how to alter it to their liking, but if gone too deep into making the dream into something strange, they could get lost and play limbo between reality and dreams. Even after all the lessons, instead of the perfect heist, Cobb and his team of specialists have to pull off the reverse: their task is not to steal an idea but to plant one.To write a dream is a riddle, I love the way this movie was written. Christopher Nolan is one of my new favorite directors, he knows exactly how to write and tell a story. The only small flaw, this is a very small complaint, is that his stories while they're incredible, can also be a bit exhausting. This film is a bit long to warn you in advance, it's a little over two and a half hours long. I felt like there were a couple of things with the story that could have been trimmed, but like I said it's such a small complaint because Inception intrigued me so much. To say that this film will be a contender for the Oscars is pretty much a guarantee with the sound, script, editing and effects. Hopefully I think it might be a runner up for best picture.One of the things I hate to do in a review is brag about a movie because I don't want others to get over hyped with the film and to be disappointed when they see it. But honestly, I don't think there isn't one person I wouldn't recommend this movie too. Inception has some of the most incredible effects mixing The Matrix and The Dark Knight, I think the ""Zero Gravity"" fight scene is one of the most amazing moments I've seen on the big screen. I loved how the story kept you thinking and going, guessing what would happen next and what was going on. A dream within a dream within a dream, you even begin to question with the characters what is a dream and what is reality. With a great cast and excellent director, Inception is everything I wanted and more, once again, Nolan created a masterpiece. Something from his own mind, Inception questions yours' and makes you wonder which world you are part of.10/10",https://www.imdb.com/review/rw2281569/?ref_=tturv_perm_36
Insanely Brilliant ! Nolan has outdone himself !!,10/10,"What is the most resilient parasite? An Idea! Yes, Nolan has created something with his unbelievably, incredibly and god- gifted mind which will blow the minds of the audience away. The world premiere of the movie, directed by Hollywood's most inventive dreamers, was shown in London and has already got top notch reviews worldwide and has scored maximum points! Now the question arises what the movie has that it deserve all this?Dom Cobb(Di Caprio) is an extractor who is paid to invade the dreams of various business tycoons and steal their top secret ideas. Cobb robs forcefully the psyche with practiced skill, though he's increasingly haunted by the memory of his late wife, Mal (Marion Cotillard), who has a nasty habit of showing up in his subconscious and wreaking havoc on his missions. Cobb had been involved so much in his heist work that he had lost his love!But then, as fate had decided, a wealthy business man Saito( Ken Watanabe) hands over the responsibility of dissolving the empire of his business rival Robert Fischer Jr.(Cillian Murphy). But this time his job was not to steal the idea but to plant a new one: 'Inception'Then what happens is the classic heist movie tradition. To carry out the the task, Cobb's 'brainiac' specialists team up again with him, Arthur (Joseph Gordon-Levitt), his longtime organizer; Tom Hardy (Eames), a ""forger"" who can shapeshift at will; and Yusuf (Dileep Rao), a powerful sedative supplier.There is only one word to describe the cinematography, the set designs and the special effects, and that is Exceptional! You don't just watch the scenes happening, you feel them. The movie is a real thrill ride. The action scenes are well picturised and the music by Hans Zimmer is electronically haunting. Never, in the runtime of the movie, you will get a chance to move your eyes from the screen to any other object.Leonardo, who is still popularly known for Jack Dawson played by him in Titanic, should be relieved as his role as Dom Cobb will be remembered forever. His performance may or may not fetch him an Oscar but it will be his finest performance till date. The supporting cast too did an extraordinary work. Christopher Nolan, ah! What a man he is. His work is nothing less than a masterpiece and he deserves all the awards in the 'Best Director' category. If ""Inception"" is a metaphysical puzzle, it's also a metaphorical one: It's hard not to draw connections between Cobb's dream-weaving and Nolan's film making, intended to seduce us, mess with our heads and leave an ever-lasting impression.To conclude, I would just say before your life ends, do yourself a favor by experiencing this exceptionally lucid classic created by Nolan!My Rating: 10/10Thanks & Regards.",https://www.imdb.com/review/rw2276780/?ref_=tturv_perm_6
An idea is hard to remove.,10/10,"Amazing movie.
I was fascinated with the idea of controling our dreams the I even looked up on lucid dreaming. But I just get no results :D",https://www.imdb.com/review/rw5344632/?ref_=tturv_perm_71
The perfect summer blockbuster?,10/10,"What do we ask for in a summer blockbuster? What is it that incites hysteria this time every year for whatever dross the studios churn out? Epic hugeness? Blowing stuff up? Romance? Action? Heroes? What are we looking for in a blockbuster? I think it all boils down to thrills! Audiences want the thrill of a car chase, the thrill of romance, the thrill of the spectacular! If that is the case, then Inception just might be the greatest summer blockbuster of all time as it also contains something we often don't look for...brains! ""What is the most resilient parasite? An idea"" says Leonardo Di Caprio's character Cobb. Well, Inception is all about ideas. It's all right there in the title. The film central idea revolves around ""Extractors"", who are paid to extract secrets from people's subconscious minds by sneaking into their dreams, usually for the purpose of corporate espionage. However, when one client asks them to plant an idea in the mind of their corporate rival, ""Inception"" is born. The less said about this film the better. It is full of ideas and invention and for each set piece I divulge, a piece of the film's genius is weakened. This is a film that cleverly and intricately brings the audience through several planes of existence simultaneously but never allows the viewer to feel lost. Such is the power of Christopher Nolan's script which, I imagine, is likely to get overlooked due to the sheer visual magnificence of his direction. But everything that makes this film so great is in the script...in the ideas! Everything else is just spectacle. This film bears an uncanny resemblance, thematically, with DiCaprio's other instant classic this year, Shutter Island. Both films investigate in depth the tricks a traumatised mind can play on the individual. Both films are luscious to watch and both films keep the audience firmly outside the realm of reality. However, Inception is an even more layered film than Shutter Island and I believe the sci-fi genre setting will prove to be less alienating for audiences than the prison noir of Scorsese's film. There is not a single dull moment in Nolan's film. There is style, charm and intelligence in every frame of the film. Every performance is pitch-perfect with some strong support by Ellen Page and Joseph Gordon-Levitt particularly who have grown up right before our eyes into undeniable movie stars. Leonardo DiCaprio gives a typically flawless performance as the muddled, grieving man who we never quite trust to be living in the real world. The best part of Inception is the large amount of effects which were done in camera. While the film does make use of CGI, there are some pretty mind-blowing practical effects which are as simple as the camera telling beautiful lies; a rare treat these days. This is a blockbuster that ticks all the boxes; smart, sexy (femme fatale, sexy brainy girl, very beautiful men in very beautiful suits) and magical. Inception is the kind of film that reminds me why cinema will never die. Because anyone who thinks it's OK to watch this film on a laptop or iPad is a fool! This is pure cinema, and proud of it. Not to be missed on the big screen!",https://www.imdb.com/review/rw2277952/?ref_=tturv_perm_20
Matrix light,10/10,"If you didn't like the Matrix, you might skip this one. Dicaprio is man who is an expert at entering dreams and extracting information for corporate espionage. He has a problem in that there is a price on his head. He is a wanted man. A Japanese business man wants Dicaprio to enter the mind of a competitor and place an idea in his head to break up his empire. In exchange Dicaprio (Dom Cobb) would be allowed to go home to his family. Cobb first gets an architect (Ellen Page) who can design a complex location, such as a dungeon master creating the stage. He then must assemble a team of people with different skills to navigate through the dream world.The beginning of the movie is a bit confusing as you don't know what is real and what is a dream. However this shortly clears up. Dom Cobb has a lot of issues concerning his past life and dreamworld which jeopardizes the mission. His dead wife keeps showing up to foil his plans and he just hasn't the heart to kill her. The dreamworld works like a narcotic. Once you go into it, reality becomes boring. This movie is more brilliant in its complexity and script than it is in entertainment, but it worked for me.",https://www.imdb.com/review/rw4247707/?ref_=tturv_perm_91
"Inception, 1 inch deep and a mile wide",No Rating,"Inception is right up my alley. I was expecting a thinking person's thriller with a bit of sci fi. C Nolan is well known - I loved the Dark Knight and Batman Begins. He's quality and tells a slow boiling story that pays off a concept. But whew, Inception... wow what a stinker.There's no question that this production staff and the cast took this project and themselves very seriously. It oozes production values. Too bad it lost me in the first 10 minute when I had no idea what was happening. And not in a good way, like other thrillers. I had absolutely no desire to understand the clap-trap these unlikeable characters were spouting. The kid from Third Rock, wow he thinks he's quite the bad boy. Fail.Anyway, instead of something that held my interest, this movie simply frustrated me. Inception is a ponderous, self-important, vacuous movie. It's empty, all presentation, no flavor. It makes no sense and I didn't even want to keep straining to figure it out. It doesn't unfold like ""The Game"" where you're dying to know how it comes out, clue by clue. I even stuck with Shutter Island and didn't really like that one, but it was way, way, way better than this movie. And it's not because I don't have patience for high-concept. It's not ambiguous or thought-provoking it just ends.Still, I would recommend others see this film and judge for themselves. Others seem to find this movie very intense and deep. I just don't get it. Personal preference, but there are quite a few like me where metaphysical pseudo sci-fi speeches, and lots of rules about what you can and can't do are just frustrating and not a nice evening's entertainment. I think I'll go watch The Game or Matrix again. It's been a while and I need to get the sour taste of this movie out of my mouth.",https://www.imdb.com/review/rw2340190/?ref_=tturv_perm_84
"Mindbending, amazing, multi-layered gem!",10/10,"Do not let anyone tell you anything about this movie before you go see it. It is best experienced with thrilled expectations -- and you will not be disappointed. The acting by all cast members is terrific, the story line is amazing, and the special effects are breathtaking. I am so honored to have attended a sneak preview of this movie. The theater was packed without one empty seat and the crowd was so into the movie, it was silent until the end. Their reaction at the end was loud and vocal. I will admit that I got a terrible tension headache from the intensity of being a part of this experience. But I will never ever forget the movie. I also must admit there were several times while watching the movie that I wanted someone to explain things to me (I commented to my husband -- WTF?) but rode it out, thinking, comprehending and understanding. I do think that younger people will ""get"" the story better than older people, since they play multi-tiered level games, so the concept won't be so difficult to wrap their brains around it. Outside the theater afterward, no one would leave -- they just stood around talking about it, reliving scenes, ideas and concepts. This is THE movie to see!",https://www.imdb.com/review/rw2279479/?ref_=tturv_perm_69
Proof That Classics Are Still Being Made Today.,10/10,"Once in a while, a film comes along that not only takes the cinematic world by storm, but also rewrites the rules of movie making altogether. Christopher Nolan's latest project, Inception, is one such achievement. Nolan had previously directed the masterpiece, The Dark Knight. That film gave us a whole new look into what a Batman film could be like. But with Inception, he creates something so new; so fresh and original that you wonder if even he fully understood it.Inception is a film about dreams. Dreams are complex, surreal, and full of mystery; all traits that this film also exhibits. In Inception, Leonardo DiCaprio plays an agent who penetrates people's dreams. He is after their secrets, and the dream state is when people have their mental guard down the most. The problem is that anything can happen in a dream. We've all had dreams so we know this. This movie introduces the notion of what it would be like if other people were actually allowed in our dreams. Using the best special effects available, the production team has done their absolute best to portray dreams in a way that makes sense to the viewer, but still comes off as fantastic and incredible.I should warn you: the plot is not easy to follow. One critic who reviewed the movie wondered if it was too smart for general audiences to grasp. Personally, I found that regardless of how complex the storyline got, it pulled off the miracle of not seeming overwrought or unmanageable. This is clearly the trait of a director who has mastered his craft. However, a captain is only as good as his crew. The cast of this film seemed quite committed to the job at hand, and much of the supporting cast (which includes such talented actors and actresses as Ellen Page, Joseph Gordon-Levitt, Michael Caine, and Marion Cotillard) did just as great a job as DiCaprio. All this just goes to show how every little detail was treated with equal care and how flawless the whole production is.Some film buffs will argue that classics ceased to to be made years ago. I certainly don't agree with them, and this film is my proof. It also proves that even the biggest summer blockbusters can be intelligent and artistic. If The Dark Knight was the revolution, than Inception is the reign established afterward.",https://www.imdb.com/review/rw2279840/?ref_=tturv_perm_88
A movie that will take your breath away.,10/10,"From the starting till the end, it was dream and dream. At the ending for sure everyone will sit breathlessly and ask himself.... How a movie can be this good.",https://www.imdb.com/review/rw5353217/?ref_=tturv_perm_75
Expensive drivel,4/10,"As long as it remains possible to spend 100 million dollars on making drivel, setting aside 10 million towards advertising in order to tell people that it's great so that they've spent 200 million on tickets before they find out otherwise, there'll be no incentive for Hollywood movie-making ever to improve.I've reviewed Angelina Jolie's latest farrago in very similar terms. While that movie bizarrely assumes that the Cold War still remains of interest to anyone (?), ""Inception"" insists basically that it's interesting to watch other people's dreams. Well, visually it can be - the ""architecture-bending"" style of ""Inception"" would have had great appeal, maybe in a 60-second advert for a credit card or mobile phone company.But visual appeal aside, the ""plot"" of the movie is not so much multi-layered as multi- pointless. The old cliché that ""if you die in dream you wake up"" is hauled out here with monotonous regularity, but it's never applied consistently, and even if it were, who cares? If you MUST fire a machine gun at someone in a dream (and I can't think of any reason why you'd really need to), why would you ever run out of bullets? Wouldn't you just dream up some more? If you want to blow up a dream hotel, do you really NEED dream explosives? If the fuse goes out, is it safe to return, or should you always light the dreamy blue touchpaper and stand well back?The movie's makers assume that multi-layering these various dream levels will be endlessly fascinating (as evidenced by the enormous running time), but anyone with an ounce of discernment will simply become less and less connected as the plot becomes ""deeper"".We're in the same childish, ill-conceived territory here as many movies about existing in ""virtual reality"" or even ""on the holodeck"". Simulate as convincingly as you like, but you can't change the laws of physics in the real world, and if you're in a dream, then there's no real need to worry about being stabbed or shot, and neither should the viewer care whether the characters are, or aren't.The urban myth being put about that ""Inception"" includes some sort of interesting or unexpected ending is no more than that.For a witty, snappy meditation on alternative reality, try Cronenberg's ""eXistenZ"", and (despite the fact that, like, when you're dreaming you know, your life goes really slowly and, like, you can live a whole lifetime in the dreamy dream state, man) try to give this bloated waste of time a miss.",https://www.imdb.com/review/rw2375882/?ref_=tturv_perm_83
